load_transmission,load_people,load_light,load_fan,load_total,load_installed,Fan consumes too much energy,Insulation insufficient,Light consumes too much energy,Light is on for too long,People too long in the Room,To many people in the Room,none
0.618559744,0.24599999999999997,0.051414528,0.2017782193777778,1.620741112497778,2.9173340024960006,1,0,0,1,0,1,0
0.4000958896,0.248,0.07078159839999999,0.06135444000000001,1.1313362956,1.4707371842799999,0,0,1,1,1,1,0
0.5922141236,0.038,0.03292706861111111,0.1043268173888889,1.11282861392,1.2241114753120002,0,0,0,0,0,0,1
0.41354228079999994,0.05,0.02630638888888889,0.06260920555555556,0.8010639191044443,0.8811703110148889,0,0,0,0,0,0,1
0.39716972240000004,0.072,0.017993424,0.060527879066666665,0.7941519869266667,0.8735671856193334,0,0,0,0,0,0,1
0.3790186575999999,0.312,0.05201185400000001,0.062804313705,1.1684604966922498,1.4021525960307,1,0,0,1,1,1,0
0.66793797,0.047,0.029085902999999996,0.081202271535,1.19657790957575,1.6752090734060503,1,1,0,0,0,0,0
0.5108138904,0.035,0.024750390000000004,0.08068627140000001,0.94431330011,1.0387446301210002,0,0,0,0,0,0,1
0.51127461,0.072,0.02446215,0.07658011958333334,0.9922594753958331,1.0914854229354165,0,0,0,0,0,0,1
0.4630498664,0.132,0.02700936414814815,0.06875110874074074,1.001674991968889,1.101842491165778,0,0,0,0,0,0,1
0.607570524,0.13799999999999998,0.040452768,0.1040339664,1.2905830246799999,1.419641327148,0,0,0,0,0,0,1
0.4295322856,0.102,0.018945593333333337,0.06630957666666668,0.8943418106200001,0.9837759916820001,0,0,0,0,0,0,1
0.4225396472,0.088,0.02370126488888889,0.06447821380000002,0.8681427325388889,0.9549570057927778,0,0,0,0,0,0,1
0.4830143824,0.132,0.0657815796,0.0776427806,1.09973617677,1.319683412124,0,0,1,1,0,1,0
0.5446754015999999,0.043,0.03426333803703704,0.0981684475851852,1.0441554214722222,1.1485709636194446,0,0,0,0,0,0,1
0.40327126840000005,0.047,0.024253950500000003,0.058880335150000004,0.7734380533724999,0.85078185870975,0,0,0,0,0,0,1
0.3658729756000001,0.312,0.052326776724444454,0.08094137854833335,1.176154639765528,1.4113855677186335,1,0,1,1,1,1,0
0.482569296,0.12,0.02624203407407407,0.08266240733333333,1.0316369192407406,1.1348006111648148,0,0,0,0,0,0,1
0.29089522879999996,0.093,0.009675742962962962,0.03845327525925927,0.6264351581822222,0.6890786740004444,0,0,0,0,0,0,1
0.32476961439999996,0.087,0.018808930933333336,0.041476474666666666,0.6844797789999999,1.1636156242999998,0,0,1,0,1,0,0
0.3886827339999999,0.048,0.044890009833333334,0.06388668969355556,0.7909161786139888,1.344557503643781,1,0,0,1,0,0,0
0.46006270920000014,0.444,0.016757507685185184,0.05079605070944445,1.4088435880122132,2.2541497408195412,1,1,1,0,1,1,0
0.9511153760000001,0.066,0.04565603328,0.13726098454755556,1.7400469710499558,2.2620610623649426,1,1,1,0,0,0,0
0.665992712,0.111,0.03895431944444445,0.12897038194444446,1.370130249413889,1.507143274355278,0,0,0,0,0,0,1
0.3271495392,0.5219999999999999,0.013504260000000004,0.041388732000000004,1.31086167024,2.097378672384,0,0,0,0,1,1,0
0.6240138916,0.152,0.14291922258666662,0.12900340354533332,1.5195079507113998,2.4312127211382397,1,0,1,1,1,0,0
0.4543918324,0.15,0.028756680555555556,0.07085646088888892,1.0208072120744445,1.122887933281889,0,0,0,0,0,0,1
0.37640975239999996,0.13799999999999998,0.02080797988888889,0.05351269610555556,0.8536591211719444,0.9390250332891389,0,0,0,0,0,0,1
0.31948283400000005,0.04,0.014346132592592594,0.04493926034629629,0.6072139290613889,0.6679353219675279,0,0,0,0,0,0,1
0.3576903748,0.126,0.017411280833333334,0.04672027023611112,0.7943417925106945,0.873775971761764,0,0,0,0,0,0,1
0.27445278079999996,0.216,0.009422765,0.041386497109999996,0.7848299622195,1.569659924439,1,0,0,0,1,0,0
0.4412755776000001,0.086,0.025250491851851856,0.07152348622222224,0.9048718557274077,0.9953590413001485,0,0,0,0,0,0,1
0.33504706399999995,0.045,0.017556000000000002,0.04751824,0.6454258907999999,0.70996847988,0,0,0,0,0,0,1
0.5439268472000001,0.039,0.030612064888888884,0.09065880755555554,1.0210866934844445,1.123195362832889,0,0,0,0,0,0,1
0.44914183599999996,0.099,0.01891505,0.07021495833333334,0.9240441742833334,1.0164485917116668,0,0,0,0,0,0,1
0.9758990976000002,0.049,0.05074405155555556,0.13930345283555554,1.761672572887111,2.6425088593306665,1,1,0,1,0,0,0
0.2640668184,0.072,0.00977532,0.033833468666666665,0.5505296302466666,0.6055825932713332,0,0,0,0,0,0,1
0.3748254336000001,0.228,0.024706080000000005,0.044359766640000006,0.9742423563479999,1.1690908276176,1,1,0,1,0,1,0
0.43956124560000004,0.14700000000000002,0.016009512750000003,0.04100722337250001,0.933188073497625,1.2131444955469124,1,1,0,0,0,0,0
0.45957469800000006,0.068,0.020712865481481484,0.07164214648888889,0.8988980794570369,0.9887878874027407,0,0,0,0,0,0,1
0.6597699840000002,0.378,0.052236840740740746,0.0959047501263704,1.7195717835573112,3.2671863887588914,1,1,0,1,1,1,0
0.434713312,0.132,0.024934037333333332,0.0710053381333333,0.9608463968266667,1.0569310365093334,0,0,0,0,0,0,1
0.528273416,0.18,0.041270093333333334,0.08335375481481483,1.2077010330148146,2.2946319627281477,0,0,1,0,0,1,0
0.440571164,0.096,0.027537038222222216,0.06786732545185184,0.9163645151274074,1.0080009666401482,0,0,0,0,0,0,1
0.4101011376,0.034,0.01677211437037037,0.05663055087407407,0.7503805141244444,0.8254185655368889,0,0,0,0,0,0,1
0.4902810616,0.05,0.03331527777777778,0.079756775,0.9473620158477777,1.0420982174325555,0,0,0,0,0,0,1
0.6943444056000001,0.078,0.024352224000000002,0.08339700096000001,1.2761357643120002,1.9142036464680003,1,1,0,1,0,0,0
0.35820259199999993,0.14700000000000002,0.0195755,0.04837944999999999,0.8310784358999999,0.9141862794899999,0,0,0,0,0,0,1
0.5157723736000001,0.040999999999999995,0.028242212222222222,0.08341785122222223,0.9692270337144445,1.066149737085889,0,0,0,0,0,0,1
0.5317476647999999,0.108,0.04872836222222222,0.15535487846666665,1.2235548129588887,2.3247541446218887,1,0,0,1,0,0,0
0.5021472,0.062,0.010173456000000003,0.041350176000000016,0.8927227064000001,1.5176286008800002,0,1,0,0,0,0,0
0.855404776,0.15,0.09670590222222224,0.09928472628148151,1.7420233365303706,2.0904280038364447,0,1,0,1,1,0,0
0.5487354355999999,0.085,0.03289479997222222,0.09940648089166668,1.1107532388726387,2.2215064777452773,0,0,0,0,1,0,0
0.3760649024,0.05,0.023157333333333335,0.05770807466666668,0.73504895008,0.8085538450880001,0,0,0,0,0,0,1
0.4344254772,0.046,0.025277988999999997,0.06193107305000001,0.8230700819124999,0.9053770901037499,0,0,0,0,0,0,1
0.7258219488000002,0.086,0.02535577416666667,0.056200007499999996,1.2953977091766669,1.684017021929667,0,1,1,0,0,0,0
0.4654757711999999,0.076,0.024059700000000003,0.074015235,0.9273485239899998,1.0200833763889998,0,0,0,0,0,0,1
0.6085852608,0.19,0.02416632191999999,0.06482286720000001,1.2869829523839997,2.0591727238143998,0,1,1,0,0,1,0
0.283981676,0.076,0.011407600000000002,0.03656436000000001,0.5915327722000001,0.6506860494200002,0,0,0,0,0,0,1
0.7884284688000001,0.396,0.01708826,0.07230232675555556,1.8470376305555558,2.9552602088888893,1,1,0,0,1,1,0
0.4639749840000001,0.096,0.020294400000000004,0.07325010000000001,0.9476032518000002,1.3266445525200001,0,0,0,0,0,0,0
0.6232064828,0.074,0.03547629683333334,0.12081117300000002,1.2375662313183333,1.3613228544501668,0,0,0,0,0,0,1
0.4398593936,0.04,0.022033035555555556,0.06709059326666665,0.8250253825122221,0.9075279207634445,0,0,0,0,0,0,1
0.37685667799999994,0.144,0.022021000000000002,0.05555714791666668,0.8677304975791664,0.9545035473370831,0,0,0,0,0,0,1
0.28720855240000004,0.2,0.02517016883333334,0.05924266150833336,0.8288510049754167,1.0775063064680417,1,0,1,1,0,1,0
0.3351721295999999,0.155,0.011951750333333334,0.0437202738,0.791474022913333,1.1872110343699995,0,0,0,0,0,1,0
0.3082885432,0.048,0.016595573333333332,0.042837323666666656,0.60279608829,0.663075697119,0,0,0,0,0,0,1
0.6828519592000001,0.36,0.02015955962962963,0.05061802472222223,1.6147628381501853,2.0991916895952407,0,1,0,0,1,1,0
0.46044280039999996,0.06,0.018185438888888888,0.0742572087962963,0.8886838997235184,0.9775522896958703,0,0,0,0,0,0,1
0.5326865764,0.117,0.029606698333333327,0.09193259405555555,1.1182775097438886,1.2301052607182776,0,0,0,0,0,0,1
0.5319987156,0.076,0.027205876574074077,0.08519735032407408,1.0445828166223146,1.149041098284546,0,0,0,0,0,0,1
0.40177324,0.09,0.022395359999999996,0.05922328533333333,0.8314182337333332,0.9145600571066667,0,0,0,0,0,0,1
0.5061395636,0.039,0.027833997750000006,0.08393020860000001,0.9525104664274999,1.04776151307025,0,0,0,0,0,0,1
0.3069183391999999,0.215,0.025941727407407404,0.04109715762962962,0.8539879751437035,1.1101843676868146,0,0,0,1,0,1,0
0.38880504080000006,0.117,0.03536409481481482,0.0726913622088889,0.8900977218443706,1.7801954436887413,1,0,0,1,0,0,0
0.3444600896,0.12299999999999998,0.016389698370370374,0.04729027602962963,0.7701530928,0.8471684020800001,0,0,0,0,0,0,1
0.6251560348,0.034,0.055919649555555555,0.11473169477777777,1.2032206997433332,2.4064413994866665,0,0,0,1,0,0,0
0.5937976747999999,0.062,0.06073320600000001,0.10088876881481483,1.1852584919414813,1.6593618887180739,0,0,1,0,1,0,0
0.37000933639999994,0.154,0.01766099005222222,0.04930286355555555,0.8569111255112777,1.6281311384714274,0,0,1,0,1,0,0
0.3639979111999999,0.18,0.019380186000000008,0.06814614240000001,0.91571014742,1.6482782653560002,1,0,1,0,0,1,0
0.500621006,0.425,0.024483539870370375,0.08079341911666665,1.4948020492312037,2.092722868923685,1,1,1,0,1,1,0
0.6081415955999999,0.102,0.031206262499999998,0.1027971,1.2240101892449997,1.3464112081694999,0,0,0,0,0,0,1
0.548757506,0.066,0.08852183118,0.13770062628,1.2194209470169999,2.1949577046305997,1,0,1,1,0,0,0
0.9609690496,0.205,0.04662805333333333,0.10029038565,1.903686858445833,2.2844242301349995,1,1,0,1,0,1,0
0.5053772304,0.066,0.011957733333333333,0.04261301333333334,0.9076245667466667,1.089149480096,0,1,0,0,0,0,0
0.34527485519999995,0.066,0.012879657999999999,0.04453239326666667,0.6795960143766666,0.7475556158143334,0,0,0,0,0,0,1
0.5154799408,0.08,0.029356177777777777,0.0919582268888889,1.0393518009266667,1.1432869810193333,0,0,0,0,0,0,1
0.6667291519999999,0.348,0.03211741866666667,0.08379726506666667,1.639433561813333,2.131263630357333,0,1,0,0,1,1,0
0.7759086088,0.102,0.027798082666666665,0.09901022973333334,1.45683953574,2.18525930361,0,1,0,0,0,0,0
0.5050507572,0.05,0.03568792500000001,0.08843467815,0.9848013725075001,1.0832815097582502,0,0,0,0,0,0,1
0.565535608,0.144,0.03963266666666666,0.09710003333333334,1.2270890466,1.34979795126,0,0,0,0,0,0,1
0.46005289,0.07,0.021398125000000004,0.0723256625,0.9044761823749999,0.9949238006125,0,0,0,0,0,0,1
0.6088772756,0.122,0.053026688685185196,0.11066362578703702,1.2971230056047223,2.0753968089675556,0,0,1,0,1,0,0
0.35727379600000003,0.096,0.020635999999999998,0.0505582,0.7604785942000001,0.8365264536200001,0,0,0,0,0,0,1
0.8518417819999998,0.075,0.018738974074074075,0.06867282851851852,1.470667697659259,2.941335395318518,0,1,0,0,1,0,0
0.8503929635999999,0.093,0.03512313261111111,0.07882963096296296,1.5331513044024072,1.8397815652828886,0,1,1,0,0,0,0
0.3274658816,0.045,0.01659869166666667,0.04337791422222224,0.6270416068588889,0.6897457675447778,0,0,0,0,0,0,1
0.5787153152000001,0.1,0.04209342222222223,0.09664649742222224,1.1853100905244445,1.303841099576889,0,0,0,0,0,0,1
0.3881245367999999,0.068,0.01638541851851852,0.05836100537037037,0.7697628929988888,0.8467391822987778,0,0,0,0,0,0,1
0.5174000656,0.045,0.031658864999999994,0.0797803398,0.97706694208,1.074773636288,0,0,0,0,0,0,1
0.38700446400000005,0.296,0.08855044865333334,0.05907788553333333,1.2044175573706668,1.927068091793067,0,0,1,1,1,1,0
0.5953637535999999,0.06,0.026596709999999996,0.1017767436,1.1364189504399997,1.2500608454839999,0,0,0,0,0,0,1
0.39317314079999993,0.08199999999999999,0.020298402999999996,0.059607993199999994,0.80486532865,0.8853518615150001,0,0,0,0,0,0,1
0.5424619243999999,0.042,0.032536794888888894,0.08784934619999997,1.0220296949588887,1.1242326644547778,0,0,0,0,0,0,1
0.36523109479999993,0.035,0.01559176888888889,0.0505173312,0.6761932825888889,0.7438126108477778,0,0,0,0,0,0,1
0.3933671763999999,0.14700000000000002,0.040888686125,0.09736664429333333,0.9840026348865831,1.3776036888412164,1,0,1,1,0,0,0
0.5536166724,0.138,0.062205608888888896,0.08501433214814813,1.2163130894837038,2.3109948700190373,0,0,0,1,1,0,0
0.42295714560000003,0.066,0.0170016,0.06203008,0.82358379712,0.9059421768320001,0,0,0,0,0,0,1
0.4214673935999999,0.114,0.02068109466666667,0.0674312534,0.9041906254166666,0.9946096879583334,0,0,0,0,0,0,1
0.484357918,0.192,0.042137008319999995,0.07681225474999999,1.1531954125515,2.0757517425927,0,0,1,0,0,1,0
0.597043194,0.1,0.02789902592592592,0.06718085442962962,1.1485784578155556,1.837725532504889,0,1,0,0,0,0,0
1.0745490888,0.156,0.0565562088,0.17646020532000004,2.1221699792339996,3.6076889646977994,1,1,1,0,0,1,0
0.42585020719999994,0.084,0.022455160000000002,0.06474571133333334,0.8657240638733333,0.9522964702606668,0,0,0,0,0,0,1
0.42130830280000003,0.09,0.016372410833333337,0.06265175878888889,0.8559820850122222,0.9415802935134444,0,0,0,0,0,0,1
0.3313668248,0.044,0.016898346666666668,0.045702346666666664,0.6350529012933334,0.6985581914226667,0,0,0,0,0,0,1
0.5216716076,0.08199999999999999,0.029911700333333333,0.08732757390000002,1.0453207786583332,1.1498528565241666,0,0,0,0,0,0,1
0.4248496824,0.045,0.02358378666666667,0.06346659034074074,0.8075050861407407,0.8882555947548149,0,0,0,0,0,0,1
0.28673495839999996,0.534,0.013885865,0.042107497026,1.2712560646177,2.16113530985009,1,0,0,0,1,1,0
0.43817652560000003,0.094,0.02590878133333334,0.0682999576,0.9082586335733333,0.9990844969306667,0,0,0,0,0,0,1
0.29715586559999996,0.088,0.014305500000000002,0.04096575,0.6386193176199999,0.702481249382,0,0,0,0,0,0,1
0.9825298544000001,0.21,0.04359375552000001,0.15973997558400002,2.0240021989808,2.8336030785731205,1,1,1,0,0,1,0
0.5261852552,0.03,0.01410962488888889,0.05913250925037037,0.912669714541926,1.3690045718128891,1,1,1,0,0,0,0
0.44920528839999996,0.12299999999999998,0.024778178027777775,0.0727632349888889,0.9711327170541667,1.0682459887595834,0,0,0,0,0,0,1
0.3689508767999999,0.033,0.013856304,0.05026059359999999,0.6757982728799997,0.7433781001679998,0,0,0,0,0,0,1
0.35905598079999995,0.276,0.04053564088888889,0.048599646044444444,1.0500773382133333,1.57511600732,0,0,0,1,1,1,0
0.3548883536,0.064,0.013440423111111113,0.052921666000000006,0.703613141931111,0.7739744561242222,0,0,0,0,0,0,1
0.51097574,0.117,0.027533855555555556,0.08549615148148151,1.0744583332037037,1.1819041665240742,0,0,0,0,0,0,1
0.5149897940000001,0.258,0.03039911875,0.098973875,1.3084260422375,2.09348166758,1,0,0,0,0,1,0
0.5078202808,0.15,0.020008282962962965,0.051255261037037037,1.05717154596,2.11434309192,0,1,0,0,1,0,0
0.9260712328000001,0.216,0.027269862400000004,0.06793793844444444,1.794054598784445,2.870487358055112,0,1,1,0,0,1,0
0.5557565816,0.034,0.027676138518518523,0.09287786485185189,1.0299503482070371,1.132945383027741,0,0,0,0,0,0,1
0.7827517855999999,0.034,0.02533652916666667,0.06744676197,1.3188258612681665,1.5825910335217999,1,1,0,1,0,0,0
0.7903837702000001,0.219,0.022679029596666667,0.058756680888888885,1.5816882469940554,2.056194721092272,0,1,1,0,1,0,0
0.3034845528,0.05,0.016677425925925925,0.040859693518518515,0.5959814247544444,0.6555795672298889,0,0,0,0,0,0,1
0.3852489476,0.096,0.021979284444444445,0.056413496740740754,0.8114805067385185,0.8926285574123703,0,0,0,0,0,0,1
0.4660091391999999,0.07,0.021301777777777774,0.07072190222222222,0.9106475878399998,1.0017123466239999,0,0,0,0,0,0,1
0.5958566592000001,0.038,0.0333032,0.09999724000000002,1.1123777938400001,1.2236155732240002,0,0,0,0,0,0,1
0.4054470419999999,0.132,0.02217141666666667,0.05678906041666667,0.8937909026708332,0.9831699929379165,0,0,0,0,0,0,1
0.4323232716,0.186,0.017071002500000005,0.06206135425000001,1.0113106611075,1.618097057772,0,0,0,0,0,1,0
0.43358772160000003,0.072,0.019458948,0.0658361074,0.85678002665,0.942458029315,0,0,0,0,0,0,1
0.6100040934000001,0.2,0.021641141666666665,0.050596989216666666,1.2792512252108335,2.558502450421667,0,1,0,0,0,1,0
0.786079096,0.228,0.0432046827962963,0.08946778241333334,1.662789763753963,1.9953477165047555,1,1,1,1,0,1,0
0.7643692134,0.192,0.018990972,0.08349288948,1.535336958576,2.4565391337216,1,1,0,0,1,0,0
0.3846033883999999,0.068,0.01602290925925926,0.05575029898148147,0.7603460651290739,0.8363806716419814,0,0,0,0,0,0,1
0.5447682812000001,0.126,0.07127728000000001,0.08939358866666666,1.2055867673066667,1.5672627974986668,0,0,0,1,1,0,0
0.6684351696,0.088,0.04494746666666668,0.12084739333333334,1.3372335429200002,1.4709568972120004,0,0,0,0,0,0,1
0.2574916784,0.098,0.012915977148148147,0.03265897078888889,0.5815466081887036,1.104938555558537,0,0,0,0,0,0,0
0.5556186415999999,0.132,0.03495448,0.098428638,1.1904525514199997,1.3094978065619998,0,0,0,0,0,0,1
0.5854035660000001,0.216,0.03165555204000001,0.11091767400000001,1.3687663484580002,2.7375326969160003,0,0,1,0,1,0,0
0.4112147732,0.06,0.015211625000000003,0.06175919750000001,0.794869113765,0.8743560251415001,0,0,0,0,0,0,1
0.31282217119999994,0.09,0.010392922222222222,0.03880024296296296,0.6554222377585185,0.7209644615343704,0,0,0,0,0,0,1
0.33204089160000005,0.066,0.012683321750000002,0.04654394739166667,0.6630388330754167,0.7293427163829584,0,0,0,0,0,0,1
0.6287916012000001,0.252,0.012374626,0.04304869893333334,1.3575116428933334,2.3077697929186667,0,1,0,0,1,1,0
0.9326396316000001,0.042,0.035314552,0.12148205888,1.6405825515960002,2.6249320825536,1,1,0,0,0,0,0
0.900303904,0.17,0.028939100000000006,0.10426587500000001,1.7450878745500003,2.966649386735001,0,1,0,0,0,1,0
0.3881907479999999,0.096,0.015469674666666666,0.05482065959999999,0.8039975692866665,0.8843973262153333,0,0,0,0,0,0,1
0.6065463784,0.185,0.026104664814814816,0.11414765617629628,1.351108114117111,2.702216228234222,1,1,1,0,0,1,0
0.41191550839999996,0.19,0.019041417185185185,0.059980464133333335,0.9873592150918518,1.1848310581102222,0,0,0,0,0,1,0
0.4743747404,0.09,0.03651531731481482,0.10680191564000001,1.0261533613644815,1.7444607143196187,1,0,0,1,0,0,0
0.5182810424,0.144,0.05486729925925925,0.1295330302933333,1.227687989331259,1.4732255871975108,1,0,0,1,0,0,0
0.3570272367999999,0.198,0.041491985,0.04183466204166666,0.9256131315704165,1.2958583841985831,1,1,1,1,1,0,0
0.44256301760000005,0.031,0.01724959407407408,0.06504766281481482,0.805997398008889,0.886597137809778,0,0,0,0,0,0,1
