load_transmission,load_people,n_person,load_light,t_light,load_fan,load_total,load_installed,Fan consumes too much energy,Insulation insufficient,Light consumes too much energy,Light is on for too long,People too long in the Room,To many people in the Room,none
0.2970372372,0.096,2,0.015402223111111113,4.8,0.03863390963703704,0.6482563864248149,0.7130820250672965,0,0,0,0,0,0,1
0.49678999039999994,0.176,4,0.030024470666666667,4.4,0.085979166,1.1437507592466665,1.7156261388699996,0,0,0,0,0,1,0
0.5451554328,0.044,1,0.048844530000000004,6.300000000000001,0.09389004100000002,1.06124050551,1.5918607582650002,0,0,0,1,0,0,0
0.4044851403999999,0.092,2,0.022264618444444443,4.6,0.05725879047777777,0.8352123965172222,0.9187336361689445,0,0,0,0,0,0,1
0.34802170039999997,0.084,2,0.016402990333333336,4.2,0.045108223416666676,0.7156227255175,0.78718499806925,0,0,0,0,0,0,1
0.460177036,0.074,2,0.021669050000000002,3.7,0.072562035,0.91119177545,1.002310952995,0,0,0,0,0,0,1
0.3538473664,0.325,5,0.04014738777777778,9.8,0.04731656416666666,1.1111514115994443,1.4444968350792775,0,0,0,1,1,1,0
0.3298540827999999,0.07,2,0.01328637138888889,3.5,0.04703375471666666,0.6672526029130553,0.7339778632043609,0,0,0,0,0,0,1
0.4523705516,0.117,3,0.022307557277777775,3.9,0.06686547296851852,0.9548881936771297,1.0503770130448429,0,0,0,0,0,0,1
0.9421872760000001,0.071,1,0.10994312250000002,10.899999999999999,0.08368080000000001,1.7498762378250001,2.7998019805200003,0,1,1,1,1,0,0
0.4047269952,0.092,2,0.023608438592592592,4.6,0.05963696879259261,0.8409599837485184,0.9250559821233704,0,0,0,0,0,0,1
0.6482010436000001,0.308,4,0.03239596888888889,4.9,0.04442875733333334,1.4978873662422223,1.947253576114889,0,1,1,0,1,1,0
0.4295801047999999,0.049,1,0.026298953333333333,4.9,0.06161469066666666,0.8214159357599998,0.9035575293359999,0,0,0,0,0,0,1
0.43614696839999995,0.072,2,0.019613979,3.6,0.06788616065,0.8636883066724997,0.9500571373397498,0,0,0,0,0,0,1
0.40841459119999995,0.035,1,0.01725544074074074,3.5,0.06108426022222222,0.7565437236362962,0.8321980959999259,0,0,0,0,0,0,1
0.37779375039999996,0.12299999999999998,3,0.01919631388888889,4.1,0.05604387250000001,0.8352492083438887,0.9187741291782776,0,0,0,0,0,0,1
0.44536228,0.092,2,0.02684936177777777,4.6,0.06864097706666666,0.9176362973244443,1.0093999270568887,0,0,0,0,0,0,1
0.5878092396,0.049,1,0.0434646905,4.9,0.1055571055,1.13945500162,1.253400501782,0,0,0,0,0,0,1
0.5814410095999999,0.255,3,0.042108044740740744,4.9,0.13008378107407412,1.462517611351481,1.7550211336217771,1,0,0,0,1,0,0
0.5210288072,0.076,2,0.027840657777777784,3.8,0.09231376000000002,1.0399156762177777,1.1439072438395557,0,0,0,0,0,0,1
0.48881062119999996,0.06,2,0.020353859166666665,3.0,0.08406143835833334,0.9471775821512498,1.0418953403663749,0,0,0,0,0,0,1
0.7555734256,0.066,2,0.01906170410833333,3.3,0.07956222131861108,1.3342861589890693,2.001429238483604,1,1,1,0,0,0,0
0.7050039946000001,0.256,4,0.03820893041777779,4.4,0.07740836222777779,1.5611008665060555,2.9660916463615057,0,1,1,0,1,1,0
0.4553528143999999,0.032,1,0.01961002666666667,3.2,0.07549860266666665,0.8445690934133331,0.9290260027546665,0,0,0,0,0,0,1
0.45165326359999997,0.048,1,0.028178136,4.8,0.06615991515000001,0.8612874063874998,0.9474161470262499,0,0,0,0,0,0,1
0.6148265669999998,0.13799999999999998,3,0.044423876163333334,9.2,0.07433281620009262,1.2637957260769672,2.274832306938541,1,1,1,1,0,0,0
1.095917872,0.235,5,0.048839266666666666,4.7,0.12729383333333333,2.1852239094,2.62226869128,0,1,0,0,0,1,0
0.4939438284,0.042,1,0.028044737000000004,4.2,0.07618820218333333,0.9282563129958332,1.0210819442954167,0,0,0,0,0,0,1
0.8220640167999999,0.12,2,0.019771640777777776,3.9,0.06316785745925926,1.4862550968037034,2.5266336645662957,0,1,0,0,1,0,0
0.3999699044000001,0.04,1,0.01958266074074074,4.0,0.05962920195555555,0.7528135622896297,0.8280949185185927,0,0,0,0,0,0,1
0.9038935208,0.13,2,0.09875699421296295,10.0,0.09899401099907405,1.7858845627174535,3.2145922128914166,0,1,1,1,1,0,0
0.4558218103999999,0.132,2,0.023568376000000002,3.9,0.07402887333333334,0.9938576366133333,1.2920149275973332,0,0,0,0,1,0,0
0.411185346,0.084,2,0.021848827,4.2,0.06299745118333334,0.8410458550658333,0.9251504405724167,0,0,0,0,0,0,1
0.4415017992,0.035,1,0.019852204814814815,3.5,0.07027680504444443,0.8216146731359258,0.9037761404495185,0,0,0,0,0,0,1
0.40289515200000003,0.126,3,0.020909000000000004,4.2,0.05715126666666668,0.8800853570666667,0.9680938927733335,0,0,0,0,0,0,1
0.3748547088000001,0.1,2,0.022232250000000002,5.0,0.05011149150000002,0.7934377529350002,0.8727815282285003,0,0,0,0,0,0,1
0.4555920168,0.395,5,0.047228392750000014,11.9,0.045005880150000004,1.367098120065,2.0506471800975,0,1,0,1,1,1,0
0.4719240064,0.144,3,0.030382640000000006,4.8,0.07399438783333333,1.0444364996383333,1.1488801496021668,0,0,0,0,0,0,1
0.4163774076,0.132,3,0.02320909066666667,4.4,0.06313927620000002,0.9203523729766668,1.0123876102743337,0,0,0,0,0,0,1
0.4752961796,0.17,2,0.06168915977777779,9.8,0.07138317059999998,1.1286343394677776,1.805814943148444,0,0,0,1,1,0,0
0.5914057952,0.135,3,0.039713700000000005,4.5,0.11058059133333334,1.2712151254733333,1.3983366380206668,0,0,0,0,0,0,1
0.42532511559999997,0.034,1,0.018299529111111112,3.4,0.06517861692222222,0.7870647293683334,0.8657712023051668,0,0,0,0,0,0,1
0.5142826216,0.195,5,0.027704343333333336,3.9,0.0870200527777778,1.1948101756811114,2.0311772986578895,0,0,0,0,0,1,0
0.3890671268,0.068,2,0.01633175833333333,3.4,0.056152427916666664,0.7678494039225,0.84463434431475,0,0,0,0,0,0,1
0.4404065556,0.096,2,0.028167516,4.8,0.06572420400000001,0.9139324996200001,1.0053257495820003,0,0,0,0,0,0,1
0.6352983031999999,0.13799999999999998,3,0.04512330814814816,4.6,0.12222530859259263,1.3639380339140739,1.5003318373054815,0,0,0,0,0,0,1
0.497305886,0.108,3,0.025005614666666672,3.6,0.07974012677037037,1.0295748597837036,1.132532345762074,0,0,0,0,0,0,1
0.542095004,0.045,1,0.035242,4.5,0.09593655555555555,1.0414966613555556,1.1456463274911113,0,0,0,0,0,0,1
0.4508826387999999,0.108,3,0.021674252,3.6,0.07333121926666666,0.9481377595966664,1.042951535556333,0,0,0,0,0,0,1
0.5855382000000001,0.189,3,0.08254530553500002,10.6,0.08036486350199999,1.3593001351036502,2.7186002702073004,1,1,1,1,1,0,0
0.43870345639999997,0.201,3,0.09066334315185184,9.7,0.06268469925925926,1.149924673276111,1.9548719445693887,0,0,1,1,1,0,0
0.8771912742,0.244,4,0.026462032133333337,3.6,0.1319350284103704,1.8554030853783705,2.783104628067556,1,1,1,0,1,1,0
0.7413060672000001,0.09,3,0.05948778368000002,6.4,0.13299678756000005,1.4844964257380002,2.8205432089022002,1,1,1,1,0,0,0
0.5070895103999999,0.135,3,0.031703039999999995,4.5,0.0848232448,1.09999290304,1.209992193344,0,0,0,0,0,0,1
0.7010469443999999,0.2,5,0.025371025185185185,4.0,0.10709109730666667,1.4985881469931852,2.9971762939863704,1,1,0,0,0,1,0
0.5202351923999999,0.034,1,0.024612347833333336,3.4,0.0891835662666667,0.968645104425,1.0655096148675,0,0,0,0,0,0,1
0.26452661839999997,0.038,1,0.010445361185185185,3.8,0.03174840044444445,0.4998445510429629,0.5498290061472592,0,0,0,0,0,0,1
1.1257147055999999,0.069,1,0.05037783916666667,3.5,0.19410135045000004,2.0868311480641664,3.1302467220962495,1,1,1,0,1,0,0
0.3716876064,0.207,3,0.031387973119999996,4.2,0.08003933145599999,1.0006666209151998,1.8011999176473594,1,0,1,0,1,0,0
0.3964248464,0.032,1,0.014929354666666667,3.2,0.05290590059999999,0.7195771474166667,0.7915348621583334,0,0,0,0,0,0,1
0.5247127248,0.077,1,0.06203709,8.7,0.08485533,1.08547745996,2.062407173924,0,0,0,1,1,0,0
0.40083065,0.15,3,0.024896869907407408,5.0,0.05751176948611112,0.9181969696206017,1.010016666582662,0,0,0,0,0,0,1
0.4516946455999999,0.135,3,0.02665603,4.5,0.06675854624444447,0.9861583716744444,1.084774208841889,0,0,0,0,0,0,1
0.4982539935999999,0.068,2,0.023907485333333332,3.4,0.08466062453333333,0.9784920500266665,1.0763412550293332,0,0,0,0,0,0,1
0.814242834,0.18,6,0.052447037499999995,6.6,0.13118752313333337,1.707922222218333,3.415844444436666,1,1,0,1,0,1,0
0.5097223252,0.098,2,0.03535132902777779,4.9,0.0808030377777778,1.0496212034080556,1.1545833237488614,0,0,0,0,0,0,1
0.3386794839999999,0.031,1,0.012164682444444444,3.1,0.048619488866666664,0.624172300201111,0.6865895302212222,0,0,0,0,0,0,1
0.38634695,0.045,1,0.04208316,9.0,0.058261797066666676,0.7709532652466666,1.4648112039686665,0,0,0,1,0,0,0
0.31933661760000004,0.45,6,0.01070492,3.0,0.053150998292,1.2081291770434,1.57056793015642,1,0,0,0,1,1,0
0.5064090064,0.16399999999999998,4,0.029269216666666664,4.1,0.08195380666666666,1.1333664431133332,2.040059597604,0,0,0,0,0,1,0
0.5835555727999999,0.456,6,0.016560566000000002,4.5,0.037782624651851844,1.586153207005185,3.013691093309851,0,1,1,0,1,1,0
0.37854322440000004,0.126,3,0.022489144125000006,4.2,0.06578563551,0.8595861058507502,1.2893791587761254,1,0,1,0,0,0,0
0.3443782452,0.037,1,0.014965343750000002,3.7,0.046716140625000006,0.64243660788375,0.7066802686721251,0,0,0,0,0,0,1
0.6060013216,0.32799999999999996,4,0.06133249422222222,11.899999999999999,0.08219997343288891,1.562423994419911,2.81236318995584,1,1,0,1,1,1,0
0.40018509080000003,0.135,3,0.021617108333333333,4.5,0.05447511300000001,0.8863521025933332,0.9749873128526666,0,0,0,0,0,0,1
0.2719064084,0.04,1,0.011453828888888889,4.0,0.03207072088888888,0.5153748893577779,0.5669123782935557,0,0,0,0,0,0,1
0.466333758,0.098,2,0.03084427500000001,4.9,0.07887321750000002,0.9773743132249999,1.0751117445475,0,0,0,0,0,0,1
