load_transmission,load_people,n_person,load_light,t_light,load_fan,load_total,load_installed,Fan consumes too much energy,Insulation insufficient,Light consumes too much energy,Light is on for too long,People too long in the Room,To many people in the Room,none
0.483980882,0.045,1,0.029232676250000002,4.5,0.0768494577861111,0.9208413732523612,1.0129255105775974,0,0,0,0,0,0,1
0.5972912352,0.108,3,0.031661760000000004,3.6,0.1046597066666667,1.2203384177066667,1.3423722594773335,0,0,0,0,0,0,1
0.40299262960000004,0.129,3,0.021621795111111113,4.3,0.06230093986666668,0.8930772786377776,0.9823850065015555,0,0,0,0,0,0,1
0.3804633492,0.088,2,0.020668010000000004,4.4,0.05260948,0.7855242168400001,0.8640766385240002,0,0,0,0,0,0,1
0.31845288200000005,0.114,3,0.01350269411111111,3.8,0.04178728493333334,0.7072271485144445,0.777949863365889,0,0,0,0,0,0,1
0.8731930699999999,0.228,6,0.024802037037037036,3.8,0.1335550533333333,1.8263477325370367,3.4700606918203696,1,1,0,0,0,1,0
0.5292298000000001,0.12299999999999998,3,0.030599047111111114,4.1,0.09037913671111113,1.1211515765422224,1.2332667341964447,0,0,0,0,0,0,1
0.456567606,0.14700000000000002,3,0.028562304166666667,4.9,0.06691739833333332,1.013618597325,1.1149804570575002,0,0,0,0,0,0,1
0.45790930239999994,0.064,2,0.018676490666666667,3.2,0.07272158553333334,0.8892956989699997,0.9782252688669998,0,0,0,0,0,0,1
0.6097279056,0.14700000000000002,3,0.0445446005925926,4.9,0.10817974429629632,1.3187057632088888,1.4505763395297777,0,0,0,0,0,0,1
1.0321492512,0.18,2,0.09456267600000001,11.1,0.1025706864,2.0434597897199995,2.860843705607999,0,1,0,1,1,0,0
0.3981417396,0.048,1,0.02413039688888889,4.8,0.05876757075648149,0.7671075755057871,0.8438183330563659,0,0,0,0,0,0,1
0.46550427880000006,0.24,5,0.05841250433333336,9.3,0.07210489782222224,1.2122314373855556,2.0607934435554442,0,0,0,1,0,1,0
0.4511989812,0.138,2,0.05490812999999999,9.2,0.10613264066999999,1.0878476402114998,1.9581257523806996,1,0,0,1,1,0,0
0.6649636796,0.072,2,0.03776285333333333,3.6,0.12262437651851851,1.301158818705185,1.4312747005757036,0,0,0,0,0,0,1
0.4517893643999999,0.14700000000000002,3,0.02924764175925926,4.9,0.06977651676851852,1.0118296082452778,1.1130125690698056,0,0,0,0,0,0,1
0.6444568656000002,0.5219999999999999,6,0.07850848266666666,11.299999999999999,0.08559508906666667,1.9293126341333333,2.31517516096,0,1,0,1,1,1,0
0.41487845959999997,0.292,4,0.022358509333333332,4.3,0.06260382613333332,1.1481691528466664,2.1815213904086663,0,0,0,0,1,1,0
0.40065408680000003,0.039,1,0.019342251861111114,3.9,0.058324328688888906,0.7501149676575001,1.0501609547205002,0,0,0,0,0,0,0
0.5852398771999999,0.086,2,0.03786808337962962,4.3,0.09924960457870369,1.1721184694795832,1.2893303164275416,0,0,0,0,0,0,1
0.9003519056,0.035,1,0.03002420370370371,5.0,0.10178505297592592,1.547383685305463,2.630552265019287,1,1,0,1,0,0,0
0.5878025706,0.216,6,0.0372468096,6.4,0.06093395,1.3078758287899999,1.8310261603059999,0,1,1,1,0,1,0
1.0102020016,0.355,5,0.08297899555555555,9.5,0.16924221240888887,2.3452636538684444,4.690527307736889,1,1,0,1,1,1,0
0.4507575731999999,0.093,3,0.035001367916666665,6.1,0.06908466716666666,0.939373232010833,1.6908718176194995,0,0,0,1,0,0,0
0.31036867840000004,0.092,2,0.04058183826666666,8.2,0.045843483504,0.7087513002474666,0.85050156029696,1,0,1,1,0,0,0
0.494266608,0.08199999999999999,2,0.027524666666666663,4.1,0.08082853333333333,0.9926987215999998,1.0919685937599999,0,0,0,0,0,0,1
0.9614882816000001,0.235,5,0.037276723346666665,4.7,0.08519221806666667,1.9124879733693336,2.4862343653801338,0,1,1,0,0,1,0
0.3025290884,0.175,5,0.019392720925925925,5.9,0.03819379951851852,0.7759176328244444,0.9311011593893334,0,0,0,1,0,1,0
0.6311499876000001,0.07,2,0.07273419434166667,6.1,0.1810937792125,1.3847180436735416,2.769436087347083,1,0,1,1,0,0,0
0.3613577395999999,0.231,3,0.026904018824074068,3.8,0.07850309492666664,1.0117590373585739,2.0235180747171477,1,0,1,0,1,0,0
0.4315324156,0.17,2,0.018192474444444447,3.4,0.10193778504000002,1.0464108788724447,1.8835395819704004,1,0,0,0,1,0,0
0.35062048999999995,0.111,3,0.015076968981481483,3.7,0.04592363254629629,0.7578005827152776,0.8335806409868054,0,0,0,0,0,0,1
0.5681851009999999,0.49199999999999994,6,0.012269944555555556,3.9,0.0434116930654815,1.6180067710005037,2.5888108336008058,1,1,0,0,1,1,0
0.6888471660000002,0.41,5,0.08660591158333333,9.799999999999999,0.07210331333333335,1.8234567668291666,3.4645678569754166,0,1,1,1,1,1,0
0.31414455599999996,0.129,3,0.015109604370370372,4.3,0.04230689223703704,0.7258135262807406,0.7983948789088147,0,0,0,0,0,0,1
0.6131736468000001,0.06,2,0.028060287500000006,3.0,0.11196054712500005,1.17913199806625,1.2970451978728752,0,0,0,0,0,0,1
0.4137519495999999,0.102,3,0.017202216888888885,3.4,0.059853595822222216,0.8595712553511109,0.945528380886222,0,0,0,0,0,0,1
0.5609523216,0.136,4,0.04086228333333334,5.0,0.13180538112,1.2609489797773332,2.5218979595546664,1,0,0,1,0,1,0
0.82322877,0.192,4,0.07482579999999998,9.7,0.08346415,1.7016021439999998,2.5524032159999996,1,1,1,1,0,1,0
0.33723387279999995,0.12,3,0.0158236,4.0,0.045690645,0.7521847708099999,0.827403247891,0,0,0,0,0,0,1
0.5435185448,0.03,1,0.0237405,3.0,0.09915615500000001,1.00980203971,1.1107822436810002,0,0,0,0,0,0,1
0.4218747764,0.094,2,0.024826084111111105,4.7,0.061008781166666665,0.8724789804327777,0.9597268784760555,0,0,0,0,0,0,1
0.3430420664,0.066,2,0.013283362888888891,3.3,0.04959122145185186,0.684279143574074,0.7527070579314815,0,0,0,0,0,0,1
0.3295313032,0.18,3,0.03476796555555555,9.1,0.06398642891666666,0.882014261624722,1.4112228185995552,1,0,0,1,1,0,0
0.36883684640000003,0.114,3,0.01678620022222222,3.8,0.05225809174444444,0.8002276506316666,0.8802504156948333,0,0,0,0,0,0,1
0.4661737476,0.375,5,0.09321307399685184,9.7,0.1178963533592963,1.525810603686415,2.746459086635547,1,0,1,1,1,1,0
0.4038772848,0.111,3,0.018683964000000004,3.7,0.06009166800000001,0.8607967293600001,0.9468764022960001,0,0,0,0,0,0,1
0.5061726692,0.35,5,0.03554378331777778,3.8,0.08829257179814816,1.4210130852580927,1.7052157023097112,0,0,1,0,1,1,0
0.5872776727999999,0.07,2,0.011524119444444448,3.5,0.06617149385,1.065711264836944,1.4919957707717217,1,1,0,0,0,0,0
0.45144911239999996,0.13,2,0.017669263175925924,3.1,0.06383733792592593,0.9612857845776851,1.4419286768665276,0,0,0,0,1,0,0
0.342592382,0.045,1,0.018192631666666667,4.5,0.048958393218518526,0.6593779399835185,0.7253157339818703,0,0,0,0,0,0,1
0.2793229824,0.13,2,0.025023600000000007,8.4,0.054718272000000005,0.70914403888,0.850972846656,1,0,0,1,1,0,0
0.4340116572,0.062,2,0.0171323825,3.1,0.08107043399,0.8616109868505,1.3785775789608,1,0,0,0,0,0,0
0.5465578228,0.12,3,0.03192257444444444,4.0,0.09161778865555553,1.145642369555,1.2602066065105,0,0,0,0,0,0,1
0.3513166272,0.08199999999999999,2,0.01701154233333333,4.1,0.04647055466666666,0.7203581500899999,0.792393965099,0,0,0,0,0,0,1
0.5224716596,0.032,1,0.023198447111111114,3.2,0.09083641946944444,0.9693344629618055,1.066267909257986,0,0,0,0,0,0,1
0.8120284751999998,0.44,5,0.030999038070000002,3.1,0.08410186784999998,1.9823376026239996,3.568207684723199,0,1,1,0,1,1,0
0.4934224152,0.094,2,0.03254687333333333,4.7,0.07949746933333332,1.0142267989066667,1.1156494787973334,0,0,0,0,0,0,1
0.32707872999999993,0.07,2,0.01311838888888889,3.5,0.045389625555555556,0.6606007794444443,0.7266608573888887,0,0,0,0,0,0,1
0.35938335839999996,0.03,1,0.030758173333333336,7.2,0.05113546316666667,0.6833516426049999,1.0250274639074999,0,0,0,1,0,0,0
0.5002467667999999,0.155,5,0.0388615137037037,5.6,0.10010725930074076,1.1516125327164444,2.3032250654328887,1,0,0,1,0,1,0
0.49324769119999995,0.094,2,0.031202856111111118,4.7,0.08318548661111112,1.0173722491872221,1.1191094741059444,0,0,0,0,0,0,1
0.5692268824,0.102,3,0.027256175555555557,3.4,0.09427430133333335,1.149498170968889,1.3793978051626667,0,0,0,0,0,0,0
0.4339003856000001,0.035,1,0.04900595114666668,6.7,0.0648003132,0.844924642422667,1.4363718921185338,0,0,1,1,0,0,0
0.29001517159999995,0.074,2,0.011459670833333335,3.7,0.03902482499999999,0.6010245177783332,0.6611269695561666,0,0,0,0,0,0,1
0.31706888400000005,0.088,2,0.015672917333333338,4.4,0.04114140800000001,0.6697306535333334,0.7367037188866667,0,0,0,0,0,0,1
0.48625137439999994,0.038,1,0.025127452148148148,3.8,0.07822572602962963,0.9100266012377777,1.0010292613615555,0,0,0,0,0,0,1
0.4909450128000001,0.039,1,0.04896528000000001,7.199999999999999,0.07616821333333335,0.9498638338933334,1.42479575084,0,0,0,1,0,0,0
0.3968221136,0.036,1,0.01780295066666667,3.6,0.05573312611481482,0.734219376053148,0.8076413136584629,0,0,0,0,0,0,1
0.4107880788,0.111,3,0.01951340773148148,3.7,0.06386685611574075,0.8774940968384721,0.9652435065223194,0,0,0,0,0,0,1
0.3794416736,0.032,1,0.014660608,3.2,0.052915632,0.6945759747199999,0.764033572192,0,0,0,0,0,0,1
0.4373461268,0.105,3,0.018975702083333337,3.5,0.06679447133333336,0.9107686353141667,1.0018454988455836,0,0,0,0,0,0,1
0.3340833232,0.037,1,0.01428676888888889,3.7,0.04838194977777778,0.6289404607066666,0.6918345067773334,0,0,0,0,0,0,1
0.42124944840000006,0.066,2,0.017877670861111115,3.3,0.0629510713351852,0.8237133763646297,0.9060847140010928,0,0,0,0,0,0,1
0.36063585359999994,0.096,2,0.020986559999999998,4.8,0.054171558,0.7711012588199998,0.8482113847019999,0,0,0,0,0,0,1
0.5613155636,0.048,1,0.053741905066666686,4.8,0.12436048068888896,1.1417560265655557,1.370107231878667,1,0,1,0,0,0,0
0.41281763599999993,0.074,2,0.019318313925925926,3.7,0.060304466444444434,0.8213386037370369,0.9034724641107407,0,0,0,0,0,0,1
0.41602979879999996,0.035,1,0.018761242500000004,3.5,0.06116165055000001,0.7698814031824999,0.8468695435007499,0,0,0,0,0,0,1
0.4785212168,0.066,2,0.020905170000000004,3.3,0.07981974000000001,0.93560688386,1.029167572246,0,0,0,0,0,0,1
0.8459923584000001,0.043,1,0.026021772500000002,4.3,0.07413179375000001,1.4342615907425003,2.2948185451880003,0,1,0,0,0,0,0
0.4460243920000001,0.093,3,0.018460289888888894,3.1,0.06961315767777779,0.9092918673716668,1.0002210541088334,0,0,0,0,0,0,1
0.314500445,0.144,4,0.00894815,3.6,0.02801268069444445,0.7184188497569444,0.8621026197083331,0,1,0,0,0,1,0
0.5698301399999999,0.066,2,0.02781625,3.3,0.09912699999999999,1.1060214154999999,1.21662355705,0,0,0,0,0,0,1
0.31939731120000003,0.062,2,0.036001704960000006,7.800000000000001,0.042910685999999996,0.667449068132,1.334898136264,0,0,1,1,0,0,0
0.32068475119999995,0.135,3,0.03766670844444445,7.9,0.04364496888888889,0.7786448213733332,1.0122382677853332,0,0,1,1,0,0,0
0.5941268916000001,0.108,3,0.031029669000000006,3.6,0.10136358540000001,1.2100542117000002,1.3310596328700002,0,0,0,0,0,0,1
0.3453199156000001,0.076,2,0.015272445944444447,3.8,0.046138863011111114,0.6999602756055556,0.7699563031661113,0,0,0,0,0,0,1
0.8634596550000001,0.42,6,0.02044372990740741,3.7,0.0825760928287037,2.0103952427173613,4.0207904854347225,1,1,0,0,1,1,0
0.3867193879999999,0.086,1,0.032421916,4.7,0.08450392999999999,0.8549855892999998,1.4534755018099996,1,0,1,0,1,0,0
0.4449677716,0.12299999999999998,3,0.024395291555555556,4.1,0.074970896,0.9676342407755554,1.064397664853111,0,0,0,0,0,0,1
0.31008912,0.039,1,0.013599144,3.9,0.04051847520000001,0.58464977184,0.643114749024,0,0,0,0,0,0,1
0.44343387879999985,0.03,1,0.017096624999999997,3.0,0.06701877,0.8084464470099998,0.8892910917109998,0,0,0,0,0,0,1
0.4022854572,0.48,6,0.019612433333333335,4.0,0.081939765845,1.4265646017485831,1.9971904424480165,1,0,0,0,1,1,0
0.38843076359999995,0.258,3,0.0614311425,12.6,0.06108985837499999,1.11498005848875,1.895466099430875,0,0,0,1,1,0,0
0.5381627943999999,0.315,5,0.0921679290311111,10.6,0.09564596408888888,1.5094161969039999,3.0188323938079997,0,0,1,1,1,1,0
0.3995717176,0.049,1,0.03068873593333334,4.9,0.05607576333333335,0.7762375144566667,1.0867325202393334,0,0,1,0,0,0,0
0.5072623951999999,0.032,1,0.022698192592592592,3.2,0.08391238074074073,0.9365158043733333,1.0301673848106667,0,0,0,0,0,0,1
0.3002834252,0.035,1,0.011558714351851853,3.5,0.04161137166666667,0.5632575912668518,0.6195833503935371,0,0,0,0,0,0,1
0.6970383889999998,0.176,2,0.03675411926666667,3.5,0.10242147902311113,1.4677102815701772,1.9080233660412305,1,1,1,0,1,0,0
0.36209066079999985,0.076,2,0.052099493733333335,8.6,0.054136039999999996,0.7892729820733331,1.3417640695246662,0,0,1,1,0,0,0
0.3745889444,0.06,2,0.013222703333333334,3.0,0.05368417553333333,0.7271689437366666,0.7998858381103333,0,0,0,0,0,0,1
0.4447801732,0.064,2,0.018189600000000004,3.2,0.1111088979,0.925214073095,1.3878211096425,1,0,0,0,0,0,0
0.5103412159999999,0.16,2,0.07368438518518518,10.4,0.1391345403259259,1.2805822051911109,2.0489315283057774,1,0,0,1,1,0,0
0.4677122383999999,0.444,6,0.12057056874074075,11.2,0.07707904215925925,1.608574681485,2.4128620222275,0,0,1,1,1,1,0
0.3286641204,0.047,1,0.017717938583333336,4.7,0.04406866000833334,0.6343035425379165,0.6977338967917083,0,0,0,0,0,0,1
0.3013676336,0.24,6,0.017576064,4.0,0.040311768,0.8689204251199999,1.129596552656,0,0,1,0,0,1,0
0.254140656,0.108,3,0.016951000000000004,6.6,0.028945116666666677,0.5916533203666666,1.1833066407333332,0,0,0,1,0,0,0
0.653650977,0.32,5,0.045840823,11.3,0.04941072779999999,1.5499086653099998,3.0998173306199996,0,1,0,1,1,1,0
0.4849381856,0.172,2,0.08936346993777776,11.899999999999999,0.12007746926933334,1.2562497309703111,1.7587496233584357,1,0,1,1,1,0,0
0.51394145,0.228,6,0.026692361111111115,3.8,0.08801454861111112,1.242140121597222,2.235852218875,0,0,0,0,0,1,0
0.5415671536000002,0.064,1,0.0542308889688889,4.6,0.0930486218666667,1.091627663431556,1.5282787288041786,0,0,1,0,1,0,0
0.40204912,0.09,2,0.02218592,4.5,0.056598747022222215,0.8277089911822222,0.9104798903004445,0,0,0,0,0,0,1
0.3448214924,0.049,1,0.038595452427777774,6.2,0.047511363394444436,0.6958960469222222,0.9046648609988889,0,0,1,1,0,0,0
0.6502249767999999,0.18,6,0.011352288888888888,3.0,0.04714983985185185,1.2886543030340738,2.1907123151579255,0,1,0,0,0,1,0
0.2772005456,0.07,2,0.010173125925925928,3.5,0.032757465481481486,0.5656901486607409,0.622259163526815,0,0,0,0,0,0,1
0.42275943159999996,0.043,1,0.02228623111111111,4.3,0.06457824177777778,0.8013046615088888,0.8814351276597777,0,0,0,0,0,0,1
0.9885616780000002,0.19,5,0.080981803125,7.5,0.10695452118750001,1.9814221033531252,3.170275365365,1,1,1,1,0,1,0
0.48116414719999995,0.046,1,0.029668986296296298,4.6,0.0785583158888889,0.9213176016085184,1.0134493617693703,0,0,0,0,0,0,1
0.38158801999999997,0.039,1,0.01831820177777778,3.9,0.05655157677037038,0.7184138078948147,0.7902551886842962,0,0,0,0,0,0,1
0.5251789619999999,0.040999999999999995,1,0.030809839499999995,4.1,0.09310583204999999,1.0006372186474999,1.1007009405122499,0,0,0,0,0,0,1
0.466085466,0.093,3,0.018214329,3.1,0.0727985601,0.9426426148949999,1.0369068763845,0,0,0,0,0,0,1
0.5252047108,0.040999999999999995,1,0.02968464916666667,4.1,0.09071918391666665,0.9955823886308334,1.0951406274939168,0,0,0,0,0,0,1
0.6515671291999999,0.126,3,0.025216821000000004,4.2,0.07186793985000002,1.2682452405725,2.40966595708775,0,1,0,0,0,0,0
0.3924880388,0.08,1,0.06355295602222222,10.2,0.07792933837499999,0.8902569831359721,1.1573340780767638,1,0,1,1,1,0,0
0.5687726,0.105,3,0.028931259259259254,3.5,0.09489453037037035,1.1565176649629627,1.272169431459259,0,0,0,0,0,0,1
0.4384022,0.126,3,0.014446395833333335,4.2,0.03876449548611112,0.8955389824131944,1.2537545753784722,0,1,0,0,0,0,0
0.4916328735999999,0.06,2,0.02026826666666667,3.0,0.076614048,0.9403470229866666,1.0343817252853333,0,0,0,0,0,0,1
0.479562204,0.064,2,0.020577450666666667,3.2,0.07787278986666668,0.9309180445733334,1.0240098490306668,0,0,0,0,0,0,1
0.6510694431999998,0.033,1,0.03318949333333333,3.3,0.12249940266666665,1.2176495918399999,1.3394145510239999,0,0,0,0,0,0,1
0.46414327080000006,0.033,1,0.019382055000000002,3.3,0.073181941,0.85507553686,0.9405830905460001,0,0,0,0,0,0,1
0.44484178640000005,0.039,1,0.0640534693925926,7.1,0.06763301357037038,0.8925159905762965,1.1602707877491854,0,0,1,1,0,0,0
0.36337810079999994,0.094,2,0.019899095000000002,4.7,0.0483082285,0.7620988652349999,0.8383087517585,0,0,0,0,0,0,1
0.4492503487999999,0.07,2,0.020511587962962964,3.5,0.06686777675925926,0.8796130846072221,0.9675743930679443,0,0,0,0,0,0,1
0.479424264,0.068,2,0.020725833333333336,3.4,0.07680750000000003,0.9351885161333333,1.0287073677466667,0,0,0,0,0,0,1
0.7107452892,0.096,2,0.027043744000000005,4.8,0.0662571728,1.3050669986999999,2.34912059766,0,1,0,0,0,0,0
0.4857584688,0.09,2,0.029345026666666666,4.5,0.07577537997037037,0.9872743693837038,1.0860018063220742,0,0,0,0,0,0,1
0.286611732,0.237,3,0.03193911000000001,10.5,0.034707166200000014,0.8558741118900001,1.626160812591,0,0,0,1,1,0,0
0.4212788756,0.038,1,0.01994847577777778,3.8,0.06136781101111111,0.7838629854638888,0.8622492840102777,0,0,0,0,0,0,1
0.48428343040000005,0.088,2,0.02895923555555556,4.4,0.08246800488888889,0.9913804727244445,1.090518519996889,0,0,0,0,0,0,1
0.5807513096,0.093,3,0.026634706296296298,3.1,0.10464862022222221,1.1673002223718516,1.2840302446090368,0,0,0,0,0,0,1
0.2823254764,0.128,4,0.009624334222222225,3.2,0.03473783133333334,0.6592970808355556,1.0548753293368889,0,0,0,0,0,1,0
0.3687228159999999,0.06,2,0.012544,3.0,0.048294399999999994,0.7098637631999999,0.7808501395199999,0,0,0,0,0,0,1
0.46801018880000006,0.047,1,0.030014452407407414,4.7,0.07286487275925926,0.8959397952516667,0.9855337747768335,0,0,0,0,0,0,1
0.4423413939999999,0.426,6,0.032176307625,3.3,0.091677125701,1.4386824996227,2.0141554994717796,1,0,1,0,1,1,0
0.5053192804000001,0.216,6,0.025415494000000004,3.6,0.07907042577777777,1.1974175402577778,1.4369010483093334,0,0,0,0,0,1,0
0.44383482440000005,0.172,4,0.04178814203666667,4.3,0.08807733242,1.0812654333421667,2.054404323350117,1,0,1,0,0,1,0
0.40424052679999994,0.126,2,0.024966783527777772,4.9,0.0751250516350833,0.9139819248461485,1.2795746947846078,1,0,0,0,1,0,0
0.5318515796,0.046,1,0.03434662833333333,4.6,0.09146656458333333,1.0203139201491667,1.1223453121640834,0,0,0,0,0,0,1
0.6609543528000001,0.124,4,0.01611551275,3.1,0.10634938776875001,1.3157579173121876,2.631515834624375,1,1,0,0,0,1,0
0.5263496128,0.037,1,0.025554666666666667,3.7,0.079772,0.9695806052266666,1.0665386657493332,0,0,0,0,0,0,1
0.5913644132,0.06,2,0.02436326666666666,3.0,0.09323010044444442,1.1149887814511112,1.2264876595962224,0,0,0,0,0,0,1
0.331920424,0.24599999999999997,6,0.015226944444444444,4.1,0.06144443472222222,0.9491581145916667,1.5186529833466667,1,0,0,0,0,1,0
0.8979050742000001,0.069,1,0.09315653424166671,9.3,0.07515622780555557,1.6460658625584723,2.4690987938377083,0,1,1,1,1,0,0
0.5274485348,0.034,1,0.02369851,3.4,0.0863601585,0.973685444785,1.0710539892635,0,0,0,0,0,0,1
0.4893412304,0.034,1,0.022943653333333335,3.4,0.08313700266666668,0.91266173528,1.0039279088080002,0,0,0,0,0,0,1
0.5190286771999999,0.45,5,0.09016431666666667,13.0,0.08253502833333333,1.6555056321899995,2.814359574722999,0,0,0,1,1,1,0
0.32795418919999997,0.375,5,0.012204295277777779,3.3,0.04219727549074075,1.0981658519543518,2.0865151187132684,0,0,0,0,1,1,0
0.7031712432000001,0.18,2,0.10251709440000002,11.2,0.16242552144,1.6647650956079998,2.9965771720944,1,1,1,1,1,0,0
0.4227824215999999,0.039,1,0.020653316666666668,3.9,0.06301909444444445,0.7909095074311109,0.870000458174222,0,0,0,0,0,0,1
0.6255765807999999,0.336,4,0.08060253297777778,9.6,0.06843923955555557,1.610396612333333,2.8987139021999995,0,1,1,1,1,1,0
0.6951683519999999,0.034,1,0.015540285933333337,3.4,0.06509177573033334,1.1742105998123165,2.1135790796621694,1,1,1,0,0,0,0
0.8185863594,0.18,4,0.08027068694444445,8.7,0.10850382511111112,1.7216732636105556,3.099011874499,0,1,0,1,0,1,0
0.3710852684,0.039,1,0.01756814944444444,3.9,0.054866682111111106,0.6996541449355556,0.7696195594291112,0,0,0,0,0,0,1
0.5194673263999999,0.076,2,0.026069959111111107,3.8,0.0811598990222222,1.018910917573333,1.1208020093306665,0,0,0,0,0,0,1
0.5316152766,0.098,2,0.06697956026666668,9.9,0.0591991062962963,1.095901217586296,1.9726221916553328,0,1,1,1,0,0,0
0.2986980348,0.135,3,0.014499145833333334,4.5,0.03789110111111111,0.7048280085294445,0.775310809382389,0,0,0,0,0,0,1
0.44532181760000006,0.08,1,0.024021902222222224,4.3,0.06765238044444445,0.8946443453866667,1.34196651808,0,0,0,0,1,0,0
0.4941488991999999,0.042,1,0.028539396666666664,4.2,0.07848334083333333,0.9325988732149998,1.0258587605365,0,0,0,0,0,0,1
0.9360973579999998,0.122,2,0.052899311111111104,7.3999999999999995,0.12307811071111109,1.7894084307422222,3.220935175336,1,1,0,1,1,0,0
0.4023590251999999,0.12,2,0.016915968055555553,3.3,0.08880883229166667,0.910721547043472,1.8214430940869442,1,0,0,0,1,0,0
0.44783048639999995,0.248,4,0.027633254127407407,3.2,0.06725311848888889,1.1465394455736295,2.0637710020325333,0,0,1,0,1,1,0
0.5087447904,0.043,1,0.030751274814814815,4.3,0.0881059780740741,0.9723729627688887,1.0696102590457777,0,0,0,0,0,0,1
0.5277363696,0.078,2,0.02872116,3.9,0.085574328,1.04404619352,1.1484508128720001,0,0,0,0,0,0,1
0.8828481176,0.184,4,0.047279902592592585,7.6,0.12144900557675925,1.79158668736556,3.0456973685214517,1,1,0,1,0,1,0
0.42432091239999986,0.192,3,0.048159915333333324,8.0,0.09785953786972221,1.1053935301244302,1.8791690012115314,1,0,1,1,1,0,0
0.988077216,0.134,2,0.07476091733333332,8.7,0.17987992302933334,1.9962411817258665,3.5932341271065598,1,1,0,1,1,0,0
0.3903665216,0.114,3,0.017713607111111113,3.8,0.05808198542222223,0.8412350654933334,0.9253585720426668,0,0,0,0,0,0,1
0.3817820556,0.099,3,0.015293470499999998,3.3,0.05839325099999999,0.803979726795,0.8843776994745001,0,0,0,0,0,0,1
0.3117158924,0.096,2,0.01644452088888889,4.8,0.04076870803703704,0.6741472259225926,0.7415619485148519,0,0,0,0,0,0,1
0.45318439759999984,0.144,3,0.028781280000000006,4.8,0.068415501,1.00685270897,1.107537979867,0,0,0,0,0,0,1
0.5731259864,0.13799999999999998,3,0.03737091111111111,4.6,0.09099004444444446,1.2172560658355556,1.3389816724191113,0,0,0,0,0,0,1
0.6037137215999999,0.099,3,0.028575623999999994,3.3,0.10486388079999999,1.2124221782799998,1.333664396108,0,0,0,0,0,0,1
0.489240766,0.073,1,0.019178749999999998,4.5,0.07962590805555554,0.9585158648805555,1.917031729761111,1,1,0,0,1,0,0
0.44683364,0.040999999999999995,1,0.024235555555555555,4.1,0.07199733333333333,0.8468964668888889,0.9315861135777779,0,0,0,0,0,0,1
0.49574164639999996,0.282,6,0.05841766666666666,8.5,0.10000348539999997,1.3574360577766666,2.7148721155533333,1,0,0,1,0,1,0
0.5828783444000001,0.222,6,0.0495199117327778,3.7,0.10547076219814816,1.3918100765798427,2.2268961225277484,0,0,1,0,0,1,0
0.49433465840000007,0.078,2,0.026080042444444448,3.9,0.08191808203703706,0.9864825351781482,1.0851307886959631,0,0,0,0,0,0,1
0.4599902736,0.072,2,0.014925833999999999,3.6,0.052240418999999996,0.8687769635699999,1.3900431417119998,0,1,0,0,0,0,0
